ID_REF,GSM701542,GSM701543,GSM701544,GSM701545,no mutation,mutation,log 2 fold change,fold change
205037_at,430.95752,363.85727,265.6363,252.50352,397.407395,259.06991,-0.617277257,0.6519000735
205038_at,18.042925,18.01197,3.7625923,21.199835,18.0274475,12.48121365,-0.5304369145,0.6923450283
205039_s_at,63.11902,58.507984,24.29951,17.214367,60.813502,20.7569385,-1.550797999,0.3413212168
205040_at,36.505672,3.6684709,14.037132,2.6485066,20.08707145,8.3428193,-1.267660342,0.4153327836
205041_s_at,49.988644,16.465721,25.158194,6.7582946,33.2271825,15.9582443,-1.058062028,0.4802767824
205042_at,115.32075,279.5395,217.86298,143.80145,197.430125,180.832215,-0.1266904264,0.9159302057
205043_at,61.740627,45.83223,45.08811,14.938726,53.7864285,30.013418,-0.8416345691,0.558010986
205044_at,86.25942,79.6999,54.515488,53.700207,82.97966,54.1078475,-0.6169198963,0.6520615715
205045_at,49.39469,47.084675,32.52848,34.248528,48.2396825,33.388504,-0.5308689582,0.6921377229
205046_at,477.43747,714.7513,664.8027,473.8976,596.094385,569.35015,-0.06622460163,0.9551342276
205047_s_at,5373.12,2856.1113,1303.4597,1045.4098,4114.61565,1174.43475,-1.808791112,0.2854300012
205048_s_at,531.6457,2308.3916,292.92847,233.97362,1420.01865,263.451045,-2.43030307,0.1855264683
205049_s_at,10.000461,3.8209844,4.472572,10.097862,6.9107227,7.285217,0.07613535488,1.054190324
205050_s_at,44.822117,17.191658,24.757368,30.632277,31.0068875,27.6948225,-0.1629724221,0.8931829259
205051_s_at,231.95134,854.6219,216.55844,192.24338,543.28662,204.40091,-1.410311898,0.3762303404
205052_at,736.3404,626.69403,489.11102,310.85562,681.517215,399.98332,-0.7688102613,0.5869012715
205053_at,941.95087,1173.6193,1094.4159,799.84924,1057.785085,947.13257,-0.1594082596,0.8953922526
205054_at,72.052025,59.087044,35.395767,35.879734,65.5695345,35.6377505,-0.8796193777,0.5435108053
205055_at,1765.5571,1524.9617,1571.499,1119.5166,1645.2594,1345.5078,-0.2901643102,0.8178089121
205056_s_at,3.9080205,2.1749039,2.715496,2.9478745,3.0414622,2.83168525,-0.1031041596,0.9310275992
205057_s_at,2.1588206,4.242451,7.138555,3.367981,3.2006358,5.253268,0.7148566646,1.64132014
205058_at,23.165823,11.078162,22.389084,16.762377,17.1219925,19.5757305,0.1932155459,1.143309139
205059_s_at,70.25547,62.185635,36.969383,49.418583,66.2205525,43.193983,-0.6164486913,0.652274579
205060_at,487.80685,457.41034,348.2612,320.1117,472.608595,334.18645,-0.4999926281,0.7071103944
205061_s_at,945.12744,1747.2637,1781.2998,1209.369,1346.19557,1495.3344,0.1515801346,1.110785411
205062_x_at,125.086525,91.83837,159.8634,85.14776,108.4624475,122.50558,0.1756518331,1.129474605
205063_at,668.6976,1118.3931,851.42017,468.89383,893.54535,660.157,-0.4367317818,0.738806374
205064_at,2.4046216,10.947548,1.8217038,11.663058,6.6760848,6.7423809,0.01425585236,1.009930386
205065_at,29.537693,9.936968,12.949146,25.013115,19.7373305,18.9811305,-0.05636095597,0.9616868147
205066_s_at,737.40814,510.74487,462.36737,409.47656,624.076505,435.921965,-0.5176529994,0.6985072527
205067_at,14.58202,64.18188,42.88295,35.93865,39.38195,39.4108,0.001056486892,1.000732569
205068_s_at,141.91998,211.6929,123.455345,117.51114,176.80644,120.4832425,-0.5533383223,0.681441482
205069_s_at,15.219128,13.076145,7.762138,18.556324,14.1476365,13.159231,-0.1044858737,0.9301363518
205070_at,446.43024,538.53986,517.03094,350.7562,492.48505,433.89357,-0.1827387238,0.8810289165
205071_x_at,153.3263,208.16522,118.12465,93.890236,180.74576,106.007443,-0.7697962414,0.586500303
205072_s_at,122.81877,162.26466,117.332535,73.573105,142.541715,95.45282,-0.578524462,0.6696483201
205073_at,6.2183223,29.62658,8.927843,24.63335,17.92245115,16.7805965,-0.09497395977,0.936289147
205074_at,91.94367,96.521996,70.80265,59.359814,94.232833,65.081232,-0.5339882555,0.6906428463
205075_at,9.03627,38.15692,16.015783,21.177382,23.596595,18.5965825,-0.3435411719,0.7881044913
205076_s_at,44.73299,45.075565,50.148205,44.24165,44.9042775,47.1949275,0.07177892736,1.051011844
205077_s_at,1170.3662,1175.778,943.8426,677.76086,1173.0721,810.80173,-0.5328706156,0.691178087
205078_at,804.1317,781.7514,587.5984,471.45514,792.94155,529.52677,-0.5825109038,0.6678005081
205079_s_at,631.25006,776.8986,592.1128,354.35236,704.07433,473.23258,-0.5731783436,0.6721344038
205080_at,61.7138,58.742615,91.64649,57.213757,60.2282075,74.4301235,0.3054473074,1.235801738
205081_at,79.47969,24.982552,6.534614,5.37504,52.231121,5.954827,-3.132778167,0.1140091747
205082_s_at,37.346752,37.729893,27.102312,16.164951,37.5383225,21.6336315,-0.7950883193,0.5763078918
205083_at,103.6043,100.82411,51.004955,51.31507,102.214205,51.1600125,-0.9985071838,0.5005176384
205084_at,114.75938,140.0367,143.68286,66.626595,127.39804,105.1547275,-0.2768293705,0.8254030243
205085_at,190.85486,374.30856,344.23224,246.08505,282.58171,295.158645,0.06282250721,1.044507251
205086_s_at,55.52011,89.34795,64.645485,87.69864,72.43403,76.1720625,0.07259431537,1.051606027
205087_at,471.9403,578.66986,480.63638,274.49326,525.30508,377.56482,-0.4764311899,0.7187534147
205088_at,15.339014,2.765258,12.748462,10.336411,9.052136,11.5424365,0.3506176305,1.275106395
205089_at,366.2431,344.92447,330.71088,219.54962,355.583785,275.13025,-0.3700747675,0.7737423966
205090_s_at,70.000694,88.30724,54.116783,72.30376,79.153967,63.2102715,-0.3245026449,0.7985736394
205091_x_at,275.41022,504.20685,597.30396,450.77902,389.808535,524.04149,0.4269153597,1.344356121
205092_x_at,13.148405,15.883974,21.032764,15.241987,14.5161895,18.1373755,0.3213029157,1.249458441
205093_at,2.604,3.6333723,4.9046774,4.5936007,3.11868615,4.74913905,0.6067276235,1.522801212
205094_at,160.00174,207.55222,188.75461,105.464455,183.77698,147.1095325,-0.3210653309,0.800478561
205095_s_at,9.469536,4.188434,3.3555856,31.785015,6.828985,17.5703003,1.363395779,2.572900702
205096_at,25.55317,16.171877,21.307495,41.692894,20.8625235,31.5001945,0.594447062,1.509893782
205097_at,123.46285,204.90056,215.68626,129.20964,164.181705,172.44795,0.07086760413,1.050348149
205098_at,21.56653,9.813353,19.152014,11.170453,15.6899415,15.1612335,-0.04945283898,0.9663027424
205099_s_at,15.940757,5.179452,10.535165,10.705082,10.5601045,10.6201235,0.008176431852,1.005683561
205100_at,473.1301,877.6954,942.50586,832.6315,675.41275,887.56868,0.3940893456,1.314113007
205101_at,1.23864,3.5958056,1.4786849,1.0242865,2.4172228,1.2514857,-0.9497086489,0.5177370079
205102_at,41.95428,83.37074,69.74716,46.066822,62.66251,57.906991,-0.1138650267,0.9241090247
205103_at,131.96103,66.05357,59.407173,57.251003,99.0073,58.329088,-0.7633193846,0.5891392655
205104_at,26.669842,27.967693,31.23304,23.206745,27.3187675,27.2198925,-0.005231027988,0.9963806932
205105_at,1379.3705,2035.7402,1078.248,859.57367,1707.55535,968.910835,-0.8174965325,0.5674257265
205106_at,23.623096,42.05866,32.313343,25.448915,32.840878,28.881129,-0.1853655579,0.8794262139
205107_s_at,73.54563,209.361,151.01802,137.80586,141.453315,144.41194,0.02986404228,1.020915911
205108_s_at,27.505453,27.537346,25.798353,6.7446637,27.5213995,16.27150835,-0.7582058415,0.5912311382
205109_s_at,85.90202,65.10362,40.163235,35.365036,75.50282,37.7641355,-0.9995137686,0.5001685434
205110_s_at,3390.7717,1585.064,2421.493,1939.2701,2487.91785,2180.38155,-0.1903582314,0.8763880809
205111_s_at,4.169178,1.9638585,5.9436665,9.360548,3.06651825,7.65210725,1.319255557,2.495373132
205112_at,10.27247,4.484526,7.1066775,0.58894205,7.378498,3.847809775,-0.9392896867,0.5214895735
205113_at,253.45724,282.91504,126.66204,180.68329,268.18614,153.672665,-0.8033741159,0.5730074828
205114_s_at,15.181819,2.8944752,14.84062,2.177209,9.0381471,8.5089145,-0.0870519417,0.9414445689
205115_s_at,136.7711,133.64006,180.13214,134.26813,135.20558,157.200135,0.217447763,1.162674906
205116_at,92.11659,118.87523,28.974672,33.770107,105.49591,31.3723895,-1.749619745,0.2973801496
205117_at,3.6665046,20.069296,11.22793,4.424024,11.8679003,7.825977,-0.6007219368,0.6594238915
205118_at,11.1694565,12.456486,2.7103586,1.0464734,11.81297125,1.878416,-2.652783376,0.1590130002
205119_s_at,25.717058,10.258005,26.198095,15.252411,17.9875315,20.725253,0.2043924998,1.152201068
205120_s_at,589.3173,556.40125,753.6589,473.89197,572.859275,613.775435,0.09953012716,1.071424452
205121_at,43.693665,21.270786,34.7226,20.534273,32.4822255,27.6284365,-0.2334965593,0.8505709222
205122_at,2837.7568,3585.3318,2452.2551,1798.9182,3211.5443,2125.58665,-0.5954061251,0.6618581129
205123_s_at,729.1524,988.2697,744.0502,474.806,858.71105,609.4281,-0.4947167342,0.7097010106
205124_at,19.949343,20.001513,2.1235623,2.9826307,19.975428,2.5530965,-2.967906441,0.1278118546
205125_at,73.21944,158.90643,84.74912,66.0853,116.062935,75.41721,-0.6219416321,0.6497958198
205126_at,297.0389,597.42834,531.8833,254.94023,447.23362,393.411765,-0.1849885422,0.8796560621
205127_at,6.2324104,3.338768,5.1705303,4.3118,4.7855892,4.74116515,-0.0134549121,0.9907171201
205128_x_at,32.95642,24.495337,41.300186,19.494143,28.7258785,30.3971645,0.08158573855,1.058180501
205129_at,1696.11,2110.4236,1293.5457,1024.3182,1903.2668,1158.93195,-0.715681956,0.6089172312
205130_at,7.8384566,34.068554,21.898096,10.92322,20.9535053,16.410658,-0.3525585256,0.7831939222
205131_x_at,15.185023,10.159566,19.105133,4.397136,12.6722945,11.7511345,-0.1088777218,0.9273091388
205132_at,1048.2997,2118.7446,3680.923,4648.0757,1583.52215,4164.49935,1.39500602,2.629896494
205133_s_at,4786.183,7633.1646,6736.7334,5383.6475,6209.6738,6060.19045,-0.03515435118,0.9759273426
205134_s_at,514.77124,653.53485,494.2822,360.69095,584.153045,427.486575,-0.4504672835,0.7318057805
205135_s_at,335.16953,573.12476,521.57623,370.21143,454.147145,445.89383,-0.02645957398,0.9818267822
205136_s_at,212.97601,228.5004,205.31198,165.73145,220.738205,185.521715,-0.2507482888,0.840460377
205137_x_at,22.460043,13.912029,3.5571358,6.5416794,18.186036,5.0494076,-1.848645069,0.2776530081
205138_s_at,126.89628,90.234535,60.20313,22.144205,108.5654075,41.1736675,-1.39877062,0.3792521803
205139_s_at,826.2068,584.3528,481.3187,414.22946,705.2798,447.77408,-0.6554247016,0.6348885648
205140_at,36.02999,89.40946,124.844734,62.830784,62.719725,93.837759,0.581249326,1.496144299
205141_at,37.58668,56.825684,30.393644,29.00243,47.206182,29.698037,-0.6686082296,0.6291133013
205142_x_at,35.399242,14.46519,25.34767,46.814156,24.932216,36.080913,0.5332247287,1.447160293
205143_at,19.065828,41.115906,24.23362,3.8412368,30.090867,14.0374284,-1.100047011,0.4665012942
205144_at,82.111145,46.334293,56.390003,57.22575,64.222719,56.8078765,-0.1769927703,0.884544868
205145_s_at,53.72231,13.66486,28.005192,9.438607,33.693585,18.7218995,-0.8477471231,0.5556517509
205146_x_at,35.527134,19.920305,31.880054,30.419222,27.7237195,31.149638,0.1680945704,1.123573552
205147_x_at,7.3928437,12.064635,19.908825,14.317416,9.72873935,17.1131205,0.8147780749,1.759027546
205148_s_at,51.830425,19.388075,12.8911295,18.97132,35.60925,15.93122475,-1.160394868,0.4473900672
205149_s_at,4.436145,4.095265,1.9592962,3.0665443,4.265705,2.51292025,-0.7634193112,0.5890984609
205150_s_at,25.5568,91.33261,130.59186,61.962475,58.444705,96.2771675,0.7201213732,1.647320617
205151_s_at,26.094618,38.417847,94.38261,37.93139,32.2562325,66.157,1.036315872,2.05098348
205152_at,20.59723,4.1680346,7.4869986,6.5048904,12.3826323,6.9959445,-0.823727286,0.564980396
205153_s_at,6.3115892,76.11559,42.82305,49.05508,41.2135896,45.939065,0.1566013696,1.114658185
205154_at,5.9041843,6.623529,28.57646,19.40759,6.26385665,23.992025,1.937431829,3.83023213
205155_s_at,11.169421,47.43411,43.291225,9.865684,29.3017655,26.5784545,-0.1407303767,0.9070598323
205156_s_at,7.5441113,28.685133,25.045244,16.05072,18.11462215,20.547982,0.1818420018,1.134331251
205157_s_at,21.982439,8.2467375,10.319028,17.019144,15.11458825,13.669086,-0.1450248991,0.9043637692
205158_at,14.464684,17.289812,23.321707,8.337456,15.877248,15.8295815,-0.004337757894,0.996997811
205159_at,2.6824694,16.66301,9.770571,9.208791,9.6727397,9.489681,-0.02756498431,0.9810747828
205160_at,44.4669,43.892967,14.843878,3.2767978,44.1799335,9.0603379,-2.285754486,0.2050781244
205161_s_at,18.426823,34.729362,24.104774,4.1555424,26.5780925,14.1301582,-0.9114599486,0.531646814
205162_at,176.04503,222.5357,294.81006,218.24077,199.290365,256.525415,0.3642298039,1.287194266
205163_at,128.04298,3.9505308,11.335152,2.5664015,65.9967554,6.95077675,-3.247148986,0.1053199768
205164_at,123.96542,308.71628,93.38934,98.09294,216.34085,95.74114,-1.176095215,0.4425476742
205165_at,68.24777,143.66393,79.291245,61.253056,105.95585,70.2721505,-0.5924382892,0.6632210539
205166_at,65.28173,37.512005,29.505562,38.8883,51.3968675,34.196931,-0.5878135773,0.6653504905
205167_s_at,278.51047,323.1691,290.9079,344.03183,300.839785,317.469865,0.07762428335,1.055278859
205168_at,401.59915,22.676569,20.564497,35.106483,212.1378595,27.83549,-2.930004732,0.1312141551
205169_at,271.33636,270.91895,288.4658,137.65987,271.127655,213.062835,-0.3476933127,0.7858395522
205170_at,38.137806,34.451977,32.34125,24.090534,36.2948915,28.215892,-0.3632585446,0.7774067047
205171_at,236.07898,578.26373,551.82227,369.11496,407.171355,460.468615,0.1774667576,1.130896389
205172_x_at,135.1807,170.09662,181.45926,128.20268,152.63866,154.83097,0.02057366359,1.014362744
205173_x_at,124.915565,243.69432,280.99847,170.99931,184.3049425,225.99889,0.2942209266,1.226222623
205174_s_at,860.2791,737.0251,164.30676,151.13927,798.6521,157.723015,-2.340173995,0.1974865088
205175_s_at,0.79692537,4.6798377,3.80212,1.6209273,2.738381535,2.71152365,-0.01421971571,0.9901920588
205176_s_at,1023.2949,1306.9116,1145.8464,734.6261,1165.10325,940.23625,-0.3093626018,0.806998221
205177_at,4.108153,2.2782454,2.0903583,4.0469513,3.1931992,3.0686548,-0.05739619189,0.9609969838
205178_s_at,828.35376,884.61163,826.80396,473.23676,856.482695,650.02036,-0.3979391903,0.7589416153
205179_s_at,7.7083783,25.427586,2.8989,23.988451,16.56798215,13.4436755,-0.3014702796,0.8114250352
205180_s_at,7.4194937,24.625486,29.15801,4.937346,16.02248985,17.047678,0.08947689264,1.063984322
205181_at,74.34959,100.70288,69.967636,64.45028,87.526235,67.208958,-0.3810619767,0.7678721471
205182_s_at,50.298115,79.23398,37.064716,24.182388,64.7660475,30.623552,-1.080596073,0.472833424
205183_at,4.798986,2.9681365,1.2730873,2.1529114,3.88356125,1.71299935,-1.180855616,0.4410898244
205184_at,174.86943,483.24234,249.31483,273.34003,329.055885,261.32743,-0.3324740602,0.794173397
205185_at,143.08829,202.35104,58.162243,56.273582,172.719665,57.2179125,-1.593893581,0.3312761897
205186_at,90.2934,117.03032,39.693256,27.828827,103.66186,33.7610415,-1.618453869,0.3256843115
205187_at,184.0326,245.76251,180.49193,49.449856,214.897555,114.970893,-0.902380406,0.5350032624
205188_s_at,137.97382,154.894,108.419495,59.102962,146.43391,83.7612285,-0.8058951731,0.5720070474
205189_s_at,142.96841,132.77153,146.8492,124.44619,137.86997,135.647695,-0.02344371923,0.9838813703
205190_at,436.4407,773.2445,540.21063,475.75323,604.8426,507.98193,-0.2517825762,0.8398580556
205191_at,427.36404,226.3631,431.8667,180.06332,326.86357,305.96501,-0.09532191655,0.9360633551
205192_at,67.127075,46.983006,54.970486,29.412294,57.0550405,42.19139,-0.4354057283,0.7394857602
205193_at,358.92303,59.737053,81.82037,69.96192,209.3300415,75.891145,-1.463775905,0.362543018
205194_at,1238.5848,1301.5182,681.23346,480.53885,1270.0515,580.886155,-1.128559649,0.4573721262
205195_at,301.67108,249.76706,204.55363,152.47652,275.71907,178.515075,-0.6271531441,0.6474527678
205196_s_at,476.84955,328.95898,257.20178,212.47386,402.904265,234.83782,-0.7787723081,0.5828625815
205197_s_at,57.67202,65.83385,48.097363,32.85221,61.752935,40.4747865,-0.6094842364,0.6554309767
205198_s_at,49.150185,34.718216,34.68044,27.404999,41.9342005,31.0427195,-0.4338724,0.7402721199
205199_at,44.14716,47.97638,14.773811,25.971567,46.06177,20.372689,-1.176933435,0.4422906241
205200_at,3.4800215,12.250974,1.9764824,10.662649,7.86549775,6.3195657,-0.3157126508,0.803454009
205201_at,152.37254,184.7236,155.79874,103.09046,168.54807,129.4446,-0.3808253255,0.7679981147
205202_at,1942.6176,1337.3297,1387.0162,829.83356,1639.97365,1108.42488,-0.5651616354,0.6758796887
205203_at,40.63627,37.638233,41.499607,28.302132,39.1372515,34.9008695,-0.1652794637,0.8917557611
205204_at,233.53487,344.72888,109.20571,122.88447,289.131875,116.04509,-1.317042184,0.4013569587
205205_at,93.9227,69.76427,47.35915,28.010025,81.843485,37.6845875,-1.118892977,0.4604470044
205206_at,1401.9623,957.7247,1690.6261,2073.5432,1179.8435,1882.08465,0.6737360108,1.595198558
205207_at,209.69583,92.58969,298.56415,72.78089,151.14276,185.67252,0.2968484355,1.228457916
205208_at,71.081116,37.53413,33.835064,13.701779,54.307623,23.7684215,-1.192108624,0.4376627108
205209_at,121.113914,84.735794,52.24341,23.9414,102.924854,38.092405,-1.43401612,0.3700991891
205210_at,106.607216,117.82172,106.04994,71.5659,112.214468,88.80792,-0.3374984483,0.7914123872
205211_s_at,48.37138,77.264015,47.185627,59.914917,62.8176975,53.550272,-0.2302771609,0.852471105
205212_s_at,28.369967,34.241882,11.130598,19.218296,31.3059245,15.174447,-1.044791765,0.484714866
205213_at,19.671143,37.407707,3.3831108,11.92217,28.539425,7.6526404,-1.898926755,0.2681427674
205214_at,33.027832,43.769203,45.93133,39.486317,38.3985175,42.7088235,0.1534835445,1.112251886
205215_at,83.27122,73.902466,64.995514,46.20171,78.586843,55.598612,-0.4992389298,0.7074799022
205216_s_at,18.815578,13.334669,2.426097,2.5616827,16.0751235,2.49388985,-2.688360171,0.1551397008
205217_at,160.18858,414.86053,297.92892,214.84244,287.524555,256.38568,-0.1653694846,0.8917001193
205218_at,358.3299,387.8325,348.76645,222.45988,373.0812,285.613165,-0.3854271827,0.7655522846
205219_s_at,164.04907,133.98282,86.55321,60.34958,149.015945,73.451395,-1.020604914,0.4929096346
205220_at,12.710307,12.903454,23.091022,3.2495716,12.8068805,13.1702968,0.04036875109,1.028376645
205221_at,21.153982,3.949549,4.582374,1.3752853,12.5517655,2.97882965,-2.075072777,0.2373235582
205222_at,105.9874,146.10152,50.61248,28.629534,126.04446,39.621007,-1.669595256,0.3143415189
205223_at,50.13889,82.39693,62.792355,52.724297,66.26791,57.758326,-0.19828149,0.8715881639
205224_at,243.94632,273.528,249.55153,197.00182,258.73716,223.276675,-0.2126547244,0.8629478464
205225_at,19.794659,0.9842818,10.446755,10.984717,10.3894704,10.715736,0.04460882835,1.031403487
205226_at,161.14459,55.965195,110.96923,66.65785,108.5548925,88.81354,-0.2895732053,0.8181440556
